1 (1)_top_black_flip.png;636.1309523809524;89.28571428571429;330.4761904761905;500.0;80.47619047619048;53.57142857142858
1 (2)_top_black_flip.png;639.5810055865921;51.39664804469274;350.75418994413405;458.1005586592179;58.57541899441341;43.575418994413404
11238-BK-W2294 UBP_top_black_flip.png;109.76923076923077;409.6153846153846;131.40384615384613;70.1923076923077;449.1923076923076;178.3653846153846
113999648_180903130724_LowerJawScan_top_black_flip.png;211.58333333333337;641.75;272.0;77.16666666666667;690.75;504.25
113999648_180911185753_LowerJawScan_top_black_flip.png;149.97701149425288;521.264367816092;349.4022988505747;81.03448275862068;681.0114942528736;433.3333333333333
113999648_180918174934_LowerJawScan_top_black_flip.png;90.27710843373492;474.3012048192771;478.2289156626506;58.03614457831325;642.0843373493975;539.3614457831325
113999648_181227172745_LowerJawScan_top_black_flip.png;100.8125;454.6875;326.33333333333337;53.645833333333336;579.4583333333334;450.0
113999648_190121122114_LowerJawScan_top_black_flip.png;80.1830985915493;423.4741784037559;352.0140845070423;53.9906103286385;596.1455399061033;425.3521126760564
113999648_190122175602_LowerJawScan_top_black_flip.png;121.2258064516129;458.13978494623655;371.22580645161287;57.064516129032256;618.0;448.4623655913978
11626-GF-W938 Upr_top_black_flip.png;544.5909090909091;33.09090909090909;316.1818181818182;476.27272727272725;69.5909090909091;10.931818181818182
11713-RD-W1317 Upr_top_black_flip.png;478.33789954337897;44.29223744292238;281.9908675799087;392.23744292237444;82.9041095890411;33.333333333333336
12122-VS-W384 Upr_top_black_flip.png;514.4258373205741;20.05263157894737;334.04306220095697;409.5263157894737;72.79904306220098;78.42583732057417
12560-GM-W234 UBP_top_black_flip.png;222.89440993788816;570.1863354037267;129.1055900621118;126.08695652173913;563.2670807453416;210.5590062111801
12652-KR-W417 UBP_top_black_flip.png;213.03921568627453;583.6601307189543;115.65359477124184;92.81045751633987;590.1633986928105;258.8235294117647
12707-LW-W1010 UBP_top_black_flip.png;162.1387283236994;535.2601156069364;166.76300578034682;88.4393063583815;531.5028901734104;337.57225433526014
13068-MC-w9606 Upr_top_black_flip.png;488.49781659388645;29.694323144104803;286.31441048034935;368.9956331877729;90.68122270742359;28.38427947598253
13128-BB-W1207 Upr_top_black_flip.png;548.7391304347826;22.705314009661837;296.5652173913044;397.10144927536237;74.82608695652175;57.971014492753625
13245-AA-W622 UBP_top_black_flip.png;179.24324324324323;505.48648648648646;117.0810810810811;67.1081081081081;506.81081081081084;267.64864864864865
13631-DE-W2095 Upr_top_black_flip.png;476.74774774774767;23.873873873873872;292.5135135135135;384.68468468468467;97.46846846846844;44.14414414414414
13716-EH-W2260 Lwr_top_black_flip.png;465.6666666666667;24.0;234.33333333333334;279.6666666666667;78.33333333333333;16.0
13817-AW-W1154 Upr_1_s_top_black_flip.png;519.9215686274509;17.647058823529413;315.01960784313724;414.70588235294116;63.54901960784312;48.529411764705884
13929-FR-W939 Upr_1_top_black_flip.png;542.4527363184079;23.88059701492537;331.0099502487562;401.99004975124376;84.74129353233829;42.786069651741286
14150-PC-W6033 Upr_1_s_top_black_flip.png;488.82352941176475;53.39366515837104;261.2217194570136;367.420814479638;90.18099547511312;22.624434389140273
14191-SE-W964 Upr_1_top_black_flip.png;552.6666666666666;17.96551724137931;328.5287356321839;485.2068965517241;106.68965517241381;29.45977011494253
14292-DR-W501 Upr_1_top_black_flip.png;526.5858585858585;50.505050505050505;281.1313131313131;435.35353535353534;96.78787878787878;38.888888888888886
14331-QV-w695 Upr_1_s_top_black_flip.png;540.0;37.62376237623762;311.78217821782175;418.81188118811883;116.73267326732673;20.792079207920793
